,SPID,VisitDate,# Paper,% Paper,# Plastic,% Plastic
69051,15377,2021-03-05 08:48:19,2,1.0,1,1.0
69052,10914,2021-03-05 08:48:46,5,1.0,5,1.0
69053,10377,2021-03-05 09:03:13,2,1.1,1,1.0
69054,16273,2021-03-05 09:12:33,4,1.0,2,1.0
69055,16133,2021-03-05 09:15:26,4,1.1,0,0.0
69056,16462,2021-03-05 09:24:45,2,1.0,1,1.0
69057,16070,2021-03-05 09:28:05,2,1.0,2,0.8
69058,10912,2021-03-05 09:40:30,1,1.0,1,1.0
69059,16170,2021-03-05 09:41:03,3,1.0,2,1.0
69060,9959,2021-03-05 09:56:38,2,1.0,1,1.0
69061,12462,2021-03-05 09:57:32,2,1.0,1,1.0
69062,16158,2021-03-05 10:18:29,2,1.0,2,1.0
69063,15796,2021-03-05 10:21:48,4,1.0,2,1.0
69064,15372,2021-03-05 10:37:34,2,1.0,1,1.0
69065,15930,2021-03-05 10:38:48,3,1.0,2,0.9
69066,15880,2021-03-05 10:55:58,3,1.0,1,1.0
69067,17304,2021-03-05 11:00:50,2,1.0,2,0.8
69068,17182,2021-03-05 12:07:41,2,1.0,0,0.0
69069,16162,2021-03-05 12:19:51,2,1.0,2,1.0
69070,16131,2021-03-05 12:35:20,2,1.0,1,1.0
69071,17228,2021-03-05 12:53:18,2,1.0,1,1.0
69072,16136,2021-03-05 12:59:54,0,0.0,1,1.0
69073,9935,2021-03-05 13:13:04,3,0.87,1,1.0
69074,15849,2021-03-05 13:16:22,4,1.0,2,1.0
69075,15900,2021-03-05 13:32:26,5,0.6,0,0.0
69076,16190,2021-03-05 13:35:15,2,1.0,2,1.0
69077,16084,2021-03-05 13:45:28,2,1.0,1,1.0
69078,15788,2021-03-05 13:54:51,3,1.0,2,1.0
69079,16352,2021-03-05 13:55:30,2,1.1,1,1.0
69080,16059,2021-03-05 13:59:33,3,1.0,0,0.0
69081,16902,2021-03-05 14:07:34,2,1.0,0,0.0
69082,15816,2021-03-05 14:07:58,1,1.0,0,0.0
69083,10377,2021-03-05 14:08:30,2,1.0,1,1.0
69084,10377,2021-03-05 14:13:05,2,1.0,1,1.0
69085,16903,2021-03-05 14:19:14,2,1.0,0,0.0
69086,16133,2021-03-05 14:20:05,4,1.0,0,0.0
69087,17132,2021-03-05 14:20:12,1,1.0,1,1.0
69088,7444,2021-03-05 14:39:07,0,0.0,2,1.0
69089,16254,2021-03-05 14:42:57,2,1.0,2,1.0
69090,7444,2021-03-05 14:43:15,2,1.0,0,0.0
69091,16299,2021-03-05 14:52:10,0,0.0,4,1.0
69092,16299,2021-03-05 14:55:53,4,1.0,0,0.0
69093,16161,2021-03-05 14:56:44,3,1.1,2,1.0
69094,16192,2021-03-05 15:01:20,0,0.0,1,1.0
69095,16169,2021-03-05 15:07:56,2,1.0,0,0.0
69096,16903,2021-03-05 15:08:53,0,0.0,1,0.8
69097,16070,2021-03-05 15:09:37,2,1.0,0,0.0
69098,16902,2021-03-05 15:17:15,0,0.0,1,1.0
69099,15977,2021-03-05 15:23:34,6,0.93,0,0.0
69100,16905,2021-03-05 15:27:21,2,1.0,0,0.0
69101,15818,2021-03-05 15:30:51,3,0.8,0,0.0
69102,16164,2021-03-05 15:37:27,3,1.0,2,1.0
69103,16059,2021-03-05 15:38:10,0,0.0,2,1.0
69104,16473,2021-03-05 15:46:12,4,1.0,0,0.0
69105,16162,2021-03-05 15:51:01,2,1.0,0,0.0
69106,16131,2021-03-05 15:57:51,2,1.0,0,0.0
69107,16351,2021-03-05 15:58:39,0,0.0,1,1.0
69108,10914,2021-03-05 16:00:31,5,1.0,0,0.0
69109,16106,2021-03-05 16:08:30,2,1.0,0,0.0
69110,16273,2021-03-05 16:08:33,4,0.65,0,0.0
69111,16163,2021-03-05 16:13:07,2,1.0,1,1.0
69112,16163,2021-03-05 16:19:02,2,1.0,1,1.0
69113,15930,2021-03-05 16:20:21,3,1.0,0,0.0
69114,16105,2021-03-05 16:21:20,2,1.0,2,1.0
69115,16158,2021-03-05 16:34:05,2,1.0,0,0.0
69116,15796,2021-03-05 16:34:10,4,1.0,0,0.0
69117,16165,2021-03-05 16:35:41,2,1.0,1,1.0
69118,16165,2021-03-05 16:37:23,2,1.0,1,1.0
69119,9959,2021-03-05 16:42:07,2,1.0,0,0.0
69120,15900,2021-03-05 16:43:45,5,0.8,0,0.0
69121,15816,2021-03-05 16:48:02,1,0.4,0,0.0
69122,16168,2021-03-05 16:48:28,2,1.0,2,1.0
69123,16170,2021-03-05 16:51:10,4,1.0,0,0.0
69124,15788,2021-03-05 16:52:31,3,0.4,0,0.0
69125,16190,2021-03-05 16:59:52,2,1.0,0,0.0
69126,15900,2021-03-05 17:02:49,0,0.0,2,1.0
69127,16980,2021-03-05 17:03:24,2,1.0,0,0.0
69128,16190,2021-03-05 17:04:12,0,0.0,2,0.8
69129,15849,2021-03-05 17:08:47,4,0.55,0,0.0
69130,15796,2021-03-05 17:19:34,0,0.0,2,1.0
69131,17182,2021-03-05 17:23:35,2,1.0,0,0.0
69132,15818,2021-03-05 17:35:43,0,0.0,2,1.0
69133,16190,2021-03-05 17:53:41,0,0.0,2,0.9
69134,16299,2021-03-05 18:03:34,0,0.0,4,0.8
69135,16192,2021-03-05 18:11:09,3,1.0,0,0.0
69136,16903,2021-03-05 18:40:05,2,1.0,0,0.0
69137,16059,2021-03-05 18:59:18,3,1.0,0,0.0
69138,15479,2021-03-06 06:45:55,3,1.0,0,0.0
69139,16371,2021-03-06 06:50:50,2,0.8,0,0.0
69140,16980,2021-03-06 07:05:47,2,0.7,0,0.0
69141,15801,2021-03-06 07:15:59,3,1.0,0,0.0
69142,16160,2021-03-06 07:23:39,2,0.4,0,0.0
69143,16135,2021-03-06 07:31:30,2,0.6,0,0.0
69144,10375,2021-03-06 07:32:00,4,1.0,2,1.0
69145,16168,2021-03-06 07:36:40,2,0.2,0,0.0
69146,15377,2021-03-06 07:41:20,2,1.0,0,0.0
69147,16351,2021-03-06 07:42:44,1,1.0,0,0.0
69148,10377,2021-03-06 07:46:12,2,1.0,1,1.0
69149,16462,2021-03-06 07:54:22,2,1.0,0,0.0
69150,16352,2021-03-06 08:01:42,2,1.0,1,1.0
69151,16170,2021-03-06 08:07:07,4,1.0,2,1.0
69152,9959,2021-03-06 08:19:24,2,1.0,1,1.0
69153,16158,2021-03-06 08:35:57,2,1.0,2,1.0
69154,14419,2021-03-06 08:45:00,7,0.49,0,0.0
69155,16106,2021-03-06 08:46:08,2,1.0,2,1.0
69156,15372,2021-03-06 08:58:49,2,1.0,1,1.0
69157,15977,2021-03-06 09:02:20,6,0.37,0,0.0
69158,15818,2021-03-06 09:09:15,3,0.6,0,0.0
69159,15880,2021-03-06 09:11:37,3,1.0,1,1.0
69160,16473,2021-03-06 09:25:32,4,0.55,0,0.0
69161,16906,2021-03-06 09:27:46,2,1.0,0,0.0
69162,14419,2021-03-06 09:30:14,0,0.0,4,1.0
69163,10914,2021-03-06 09:37:09,5,0.48,0,0.0
69164,16164,2021-03-06 09:42:10,3,1.0,2,1.0
69165,15977,2021-03-06 09:43:10,0,0.0,4,1.0
69166,16273,2021-03-06 09:45:06,4,0.3,0,0.0
69167,15818,2021-03-06 09:51:24,0,0.0,2,0.8
69168,16169,2021-03-06 09:52:25,2,1.0,0,0.0
69169,16070,2021-03-06 09:53:39,2,0.7,0,0.0
69170,10912,2021-03-06 09:59:01,1,1.0,0,0.0
69171,16162,2021-03-06 10:00:54,2,1.0,0,0.0
69172,16905,2021-03-06 10:07:30,2,1.0,1,1.0
69173,12462,2021-03-06 10:08:32,2,1.0,0,0.0
69174,16131,2021-03-06 10:15:52,2,1.0,1,1.0
69175,16473,2021-03-06 10:19:08,0,0.0,3,1.0
69176,15796,2021-03-06 10:25:10,4,0.65,0,0.0
69177,17182,2021-03-06 10:29:00,2,1.0,1,1.0
69178,10914,2021-03-06 10:36:16,0,0.0,5,1.0
69179,16084,2021-03-06 10:40:32,2,1.0,1,1.0
69180,15930,2021-03-06 10:44:06,3,1.0,0,0.0
69181,16133,2021-03-06 10:45:59,4,1.0,0,0.0
69182,17304,2021-03-06 10:52:30,2,0.4,0,0.0
69183,16273,2021-03-06 10:53:38,0,0.0,2,1.0
69184,15900,2021-03-06 10:56:44,5,0.48,0,0.0
69185,16059,2021-03-06 11:05:33,3,1.0,2,1.0
69186,16070,2021-03-06 11:07:39,0,0.0,2,1.0
69187,15816,2021-03-06 11:08:47,1,0.6,0,0.0
69188,10912,2021-03-06 11:12:06,0,0.0,1,0.8
69189,15788,2021-03-06 11:15:20,3,0.4,0,0.0
69190,16190,2021-03-06 11:18:39,2,1.0,0,0.0
69191,16903,2021-03-06 11:19:58,2,1.0,0,0.0
69192,12462,2021-03-06 11:23:52,0,0.0,1,1.0
69193,15849,2021-03-06 11:32:09,4,0.45,0,0.0
69194,16192,2021-03-06 11:33:07,3,1.0,0,0.0
69195,17132,2021-03-06 11:39:42,1,0.8,0,0.0
69196,7444,2021-03-06 11:49:02,2,1.0,0,0.0
69197,16299,2021-03-06 11:59:47,4,1.0,0,0.0
69198,15930,2021-03-06 12:00:04,0,0.0,2,1.1
69199,17304,2021-03-06 12:11:42,0,0.0,2,0.9
69200,15796,2021-03-06 12:18:54,0,0.0,2,1.0
69201,15900,2021-03-06 12:29:53,0,0.0,2,1.0
69202,16165,2021-03-06 12:31:25,2,1.0,1,1.0
69203,16351,2021-03-06 12:42:57,1,1.0,1,1.0
69204,15816,2021-03-06 12:47:25,0,0.0,2,1.0
69205,15788,2021-03-06 12:55:04,0,0.0,2,0.8
69206,12854,2021-03-06 12:56:45,0,0.0,1,1.0
69207,16160,2021-03-06 12:59:22,0,0.0,1,1.0
69208,16190,2021-03-06 13:07:19,0,0.0,2,1.0
69209,15801,2021-03-06 13:12:02,3,1.0,0,0.0
69210,15849,2021-03-06 13:23:16,0,0.0,2,1.0
69211,16980,2021-03-06 13:25:18,2,1.0,2,1.0
69212,16371,2021-03-06 13:38:07,0,0.0,1,1.0
69213,15977,2021-03-06 13:39:10,6,1.0,0,0.0
69214,7444,2021-03-06 13:45:32,0,0.0,2,0.9
69215,15818,2021-03-06 13:50:24,3,0.67,0,0.0
69216,15479,2021-03-06 13:59:18,3,1.0,2,1.0
69217,16299,2021-03-06 14:02:56,0,0.0,4,0.95
69218,16473,2021-03-06 14:06:24,4,0.85,0,0.0
69219,16192,2021-03-06 14:14:00,0,0.0,1,1.1
69220,10914,2021-03-06 14:21:34,5,1.0,0,0.0
69221,16903,2021-03-06 14:22:25,0,0.0,1,1.0
69222,16902,2021-03-06 14:33:42,0,0.0,1,1.0
69223,16273,2021-03-06 14:34:39,4,1.0,0,0.0
69224,16070,2021-03-06 14:45:16,2,1.0,0,0.0
69225,10912,2021-03-06 14:53:03,1,0.6,0,0.0
69226,15930,2021-03-06 15:06:04,3,0.47,0,0.0
69227,10375,2021-03-06 15:17:50,4,1.0,0,0.0
69228,15900,2021-03-06 15:17:50,5,0.68,0,0.0
69229,10377,2021-03-06 15:31:32,2,1.0,1,1.0
69230,15796,2021-03-06 15:36:29,4,1.0,0,0.0
69231,16462,2021-03-06 15:44:55,2,1.0,0,0.0
69232,15788,2021-03-06 15:49:21,3,0.6,0,0.0
69233,16133,2021-03-06 15:49:42,4,1.0,0,0.0
69234,15816,2021-03-06 15:57:25,1,0.5,0,0.0
69235,15372,2021-03-06 16:04:53,2,1.0,0,0.0
69236,16190,2021-03-06 16:08:09,2,1.1,0,0.0
69237,17182,2021-03-06 16:16:00,2,1.0,0,0.0
69238,15849,2021-03-06 16:22:10,4,0.95,0,0.0
69239,16162,2021-03-06 16:24:14,2,1.0,0,0.0
69240,16059,2021-03-06 16:31:18,3,1.0,2,1.0
69241,16131,2021-03-06 16:33:48,2,1.0,0,0.0
69242,16192,2021-03-06 16:37:57,3,1.0,0,0.0
69243,17228,2021-03-06 16:43:07,2,1.0,0,0.0
69244,15900,2021-03-06 16:43:26,0,0.0,2,0.8
69245,16136,2021-03-06 16:49:13,1,1.0,0,0.0
69246,16299,2021-03-06 16:51:10,4,0.9,0,0.0
69247,7444,2021-03-06 17:00:15,2,0.8,0,0.0
69248,9935,2021-03-06 17:01:17,3,1.0,0,0.0
69249,14419,2021-03-06 17:06:22,0,0.0,4,0.9
69250,16084,2021-03-06 17:12:24,2,1.0,0,0.0
69251,15977,2021-03-06 17:19:12,0,0.0,4,0.9
69252,16170,2021-03-06 17:24:36,4,1.0,0,0.0
69253,15818,2021-03-06 17:29:30,0,0.0,2,1.0
69254,9959,2021-03-06 17:34:06,3,1.0,0,0.0
69255,16473,2021-03-06 17:37:57,0,0.0,3,0.8
69256,16158,2021-03-06 17:44:42,2,1.0,0,0.0
69257,15796,2021-03-06 17:48:39,0,0.0,2,1.0
69258,16133,2021-03-06 17:56:14,0,0.0,2,1.0
69259,16190,2021-03-06 18:22:54,0,0.0,2,0.9
69260,16903,2021-03-06 18:49:08,2,1.05,0,0.0
69261,16192,2021-03-06 19:02:24,0,0.0,1,0.8
69262,16017,2021-03-07 07:19:18,3,1.0,0,0.0
69263,16351,2021-03-07 07:28:22,1,1.0,0,0.0
69264,16017,2021-03-07 07:33:46,0,0.0,2,1.0
69265,16135,2021-03-07 07:43:37,0,0.0,1,1.0
69266,10374,2021-03-07 07:55:25,0,0.0,2,1.0
69267,10375,2021-03-07 08:06:16,4,1.0,2,1.0
69268,15377,2021-03-07 08:19:25,2,1.0,1,1.0
69269,16980,2021-03-07 08:33:17,2,1.0,0,0.0
69270,15801,2021-03-07 08:33:40,3,1.0,0,0.0
69271,10377,2021-03-07 08:33:41,2,1.0,1,1.0
69272,16462,2021-03-07 08:41:58,2,1.0,1,1.0
69273,16371,2021-03-07 08:44:34,2,1.0,0,0.0
69274,14419,2021-03-07 08:44:59,0,0.0,4,0.8
69275,16352,2021-03-07 08:53:49,2,1.1,1,1.0
69276,10374,2021-03-07 08:59:15,3,1.0,0,0.0
69277,16170,2021-03-07 09:03:14,4,1.0,2,1.0
69278,15977,2021-03-07 09:11:43,0,0.0,4,0.9
69279,9959,2021-03-07 09:19:02,2,1.0,1,1.0
69280,15818,2021-03-07 09:21:03,0,0.0,2,1.0
69281,16473,2021-03-07 09:31:24,0,0.0,3,0.87
69282,16158,2021-03-07 09:33:44,2,1.0,2,1.0
69283,12854,2021-03-07 09:34:34,2,1.0,0,0.0
69284,16106,2021-03-07 09:48:03,2,1.0,2,1.0
69285,10914,2021-03-07 09:49:15,0,0.0,5,0.92
69286,16273,2021-03-07 10:00:54,0,0.0,2,1.0
69287,17228,2021-03-07 10:01:35,2,1.0,0,0.0
69288,16134,2021-03-07 10:12:11,1,1.0,0,0.0
69289,14419,2021-03-07 10:13:16,7,1.0,0,0.0
69290,16070,2021-03-07 10:13:54,0,0.0,2,1.0
69291,16084,2021-03-07 10:25:20,2,1.0,1,1.0
69292,16133,2021-03-07 10:36:34,4,1.0,2,1.0
69293,15796,2021-03-07 10:45:43,0,0.0,2,1.0
69294,15977,2021-03-07 10:48:05,6,1.0,0,0.0
69295,15372,2021-03-07 10:49:27,2,1.0,1,1.0
69296,17182,2021-03-07 10:55:49,2,1.0,1,1.0
69297,16162,2021-03-07 11:03:15,2,1.0,2,1.0
69298,15818,2021-03-07 11:03:19,3,1.0,0,0.0
69299,15796,2021-03-07 11:08:58,4,1.0,0,0.0
69300,16131,2021-03-07 11:17:07,2,1.0,1,1.0
69301,15930,2021-03-07 11:33:51,3,1.0,2,1.0
69302,16059,2021-03-07 11:34:21,3,1.0,2,1.0
69303,10914,2021-03-07 11:35:53,5,1.0,0,0.0
69304,10914,2021-03-07 11:39:22,5,1.0,0,0.0
69305,16902,2021-03-07 11:43:06,2,1.0,0,0.0
69306,16903,2021-03-07 11:49:04,2,1.0,0,0.0
69307,17304,2021-03-07 11:50:34,2,1.0,2,1.0
69308,16273,2021-03-07 11:56:38,4,1.0,0,0.0
69309,16192,2021-03-07 11:59:08,3,1.0,0,0.0
69310,16070,2021-03-07 12:09:50,2,1.0,0,0.0
69311,7444,2021-03-07 12:09:58,2,1.0,0,0.0
69312,15900,2021-03-07 12:13:46,5,1.0,2,1.0
69313,16299,2021-03-07 12:16:15,4,1.0,0,0.0
69314,10912,2021-03-07 12:22:51,1,1.0,0,0.0
69315,15816,2021-03-07 12:29:38,1,1.0,2,1.0
69316,15801,2021-03-07 12:43:12,3,1.0,2,1.0
69317,15788,2021-03-07 12:47:30,3,1.0,2,1.0
69318,16980,2021-03-07 13:01:21,2,1.0,2,1.0
69319,12462,2021-03-07 13:02:44,2,1.1,0,0.0
69320,16190,2021-03-07 13:10:53,2,1.0,2,1.0
69321,15479,2021-03-07 13:15:36,3,1.0,2,1.0
69322,10375,2021-03-07 13:26:27,4,1.0,0,0.0
69323,10377,2021-03-07 13:35:13,2,1.0,1,1.0
69324,15849,2021-03-07 13:46:25,4,1.0,2,1.0
69325,15977,2021-03-07 14:50:17,6,0.83,0,0.0
69326,15880,2021-03-07 15:15:20,3,1.0,1,1.0
69327,16473,2021-03-07 15:15:51,4,1.0,0,0.0
69328,15977,2021-03-07 15:28:24,0,0.0,4,0.8
69329,17182,2021-03-07 15:28:56,2,1.0,1,1.0
69330,15977,2021-03-07 15:29:22,0,0.0,4,0.8
69331,16254,2021-03-07 15:40:33,2,1.0,0,0.0
69332,10914,2021-03-07 15:46:39,5,1.0,0,0.0
69333,16161,2021-03-07 15:50:38,2,1.1,0,0.0
69334,16473,2021-03-07 15:51:55,0,0.0,3,1.0
69335,16273,2021-03-07 15:52:45,4,0.55,0,0.0
69336,16169,2021-03-07 15:59:48,2,1.0,0,0.0
69337,12462,2021-03-07 16:05:57,0,0.0,1,1.0
69338,16162,2021-03-07 16:11:05,2,1.0,2,1.0
69339,16070,2021-03-07 16:13:04,2,1.0,0,0.0
69340,15796,2021-03-07 16:13:25,0,0.0,2,1.0
69341,10912,2021-03-07 16:17:47,1,0.8,0,0.0
69342,16905,2021-03-07 16:25:45,2,1.0,0,0.0
69343,16164,2021-03-07 16:40:10,3,1.0,2,1.0
69344,15818,2021-03-07 16:42:13,3,1.0,0,0.0
69345,15796,2021-03-07 16:47:27,4,1.0,0,0.0
69346,16059,2021-03-07 16:48:40,3,1.0,2,1.0
69347,16131,2021-03-07 16:52:27,2,1.0,1,1.0
69348,15930,2021-03-07 16:57:11,3,1.0,0,0.0
69349,16902,2021-03-07 17:00:01,0,0.0,1,1.0
69350,9935,2021-03-07 17:08:30,3,1.0,1,1.0
69351,15372,2021-03-07 17:21:01,2,1.0,0,0.0
69352,16903,2021-03-07 17:21:28,2,1.1,1,1.0
69353,15900,2021-03-07 17:22:28,5,1.0,0,0.0
69354,15816,2021-03-07 17:29:04,1,1.0,0,0.0
69355,16084,2021-03-07 17:29:37,2,1.0,0,0.0
69356,16462,2021-03-07 17:36:47,2,1.0,0,0.0
69357,15788,2021-03-07 17:42:10,3,1.0,0,0.0
69358,16133,2021-03-07 17:44:57,4,1.0,0,0.0
69359,16192,2021-03-07 17:47:26,3,1.0,1,1.0
69360,16170,2021-03-07 17:52:12,4,1.0,0,0.0
69361,16190,2021-03-07 17:52:49,2,1.0,0,0.0
69362,15849,2021-03-07 17:58:08,4,1.0,0,0.0
69363,9959,2021-03-07 18:01:55,3,1.0,0,0.0
69364,9960,2021-03-07 18:11:14,2,1.0,0,0.0
69365,15479,2021-03-07 18:14:11,3,1.0,0,0.0
69366,16163,2021-03-07 18:16:48,2,1.0,0,0.0
69367,16299,2021-03-07 18:17:23,4,1.08,4,1.0
69368,16168,2021-03-07 18:27:11,2,1.0,2,1.0
69369,7444,2021-03-07 18:35:54,2,1.0,2,1.0
69370,17132,2021-03-07 18:41:33,1,1.0,1,1.0
69371,16190,2021-03-07 18:49:52,0,0.0,2,0.8
69372,16165,2021-03-07 18:55:16,2,1.0,1,1.0
69373,16351,2021-03-07 19:01:01,1,1.0,1,1.0
69374,14419,2021-03-08 06:52:08,7,0.8,4,0.8
69375,15977,2021-03-08 07:16:14,6,1.0,4,0.6
69376,15818,2021-03-08 07:32:50,3,1.0,2,1.0
69377,16473,2021-03-08 07:52:17,4,0.8,3,0.8
69378,16351,2021-03-08 08:10:27,1,1.0,1,1.0
69379,10914,2021-03-08 08:12:59,5,0.8,5,0.8
69380,16135,2021-03-08 08:20:42,2,1.0,0,0.0
69381,16273,2021-03-08 08:28:18,4,0.8,2,0.8
69382,16171,2021-03-08 08:30:56,2,1.0,1,1.0
69383,9939,2021-03-08 08:36:56,2,1.0,1,1.0
69384,12854,2021-03-08 08:42:59,2,1.0,1,1.0
69385,16070,2021-03-08 08:51:24,2,1.0,2,0.8
69386,15801,2021-03-08 08:55:36,3,1.0,0,0.0
69387,16980,2021-03-08 09:02:58,2,1.0,2,1.0
69388,10912,2021-03-08 09:04:21,1,0.8,1,0.8
69389,16158,2021-03-08 09:15:45,2,1.0,2,0.8
69390,12462,2021-03-08 09:18:58,2,1.0,1,1.0
69391,15796,2021-03-08 09:27:51,4,0.8,2,0.8
69392,15479,2021-03-08 09:33:28,3,1.0,2,1.0
69393,10375,2021-03-08 09:54:58,4,1.0,2,1.0
69394,15930,2021-03-08 09:59:37,3,0.8,2,0.8
69395,15377,2021-03-08 10:06:09,2,1.0,1,1.0
69396,17304,2021-03-08 10:14:48,2,0.8,2,0.8
69397,10377,2021-03-08 10:23:40,2,1.1,1,1.1
69398,16462,2021-03-08 10:29:39,2,1.0,0,0.0
69399,15900,2021-03-08 10:40:33,5,1.0,2,1.0
69400,16133,2021-03-08 10:41:07,4,1.1,2,1.1
69401,15816,2021-03-08 10:51:01,1,0.8,2,0.8
69402,16352,2021-03-08 10:56:07,2,1.0,1,1.0
69403,16084,2021-03-08 11:06:19,2,1.0,1,1.0
69404,15788,2021-03-08 11:07:22,3,0.8,2,0.8
69405,16190,2021-03-08 11:20:39,2,1.0,2,1.0
69406,16170,2021-03-08 11:26:35,4,1.1,2,1.1
69407,15849,2021-03-08 11:39:21,4,0.8,2,0.8
69408,9959,2021-03-08 11:41:15,3,1.0,1,1.0
69409,17132,2021-03-08 11:46:07,1,0.8,0,0.0
69410,7444,2021-03-08 11:53:27,2,0.8,2,0.8
69411,16163,2021-03-08 11:54:29,2,1.0,1,1.0
69412,16105,2021-03-08 12:10:58,2,1.0,2,1.0
69413,16162,2021-03-08 12:20:43,2,1.0,2,1.0
69414,16299,2021-03-08 12:25:34,4,0.8,4,0.8
69415,16192,2021-03-08 12:51:59,3,0.8,1,0.8
69416,16903,2021-03-08 13:09:21,2,0.8,1,0.8
69417,16903,2021-03-08 13:18:07,2,0.8,1,0.8
69418,16902,2021-03-08 13:27:55,2,0.8,1,0.8
69419,16902,2021-03-08 13:37:24,2,0.8,1,0.8
69420,16106,2021-03-08 13:41:37,2,1.0,0,0.0
69421,16059,2021-03-08 13:46:01,3,1.0,2,1.0
69422,9935,2021-03-08 13:54:38,3,1.0,1,1.0
69423,16131,2021-03-08 14:05:54,2,1.0,1,1.0
69424,16905,2021-03-08 14:13:55,2,1.0,1,1.0
69425,16161,2021-03-08 14:35:42,3,1.0,2,1.0
69426,16254,2021-03-08 14:44:21,2,1.0,2,1.0
69427,17182,2021-03-08 14:52:08,2,1.0,1,1.0
69428,10914,2021-03-08 14:56:05,5,0.8,0,0.0
69429,15880,2021-03-08 14:59:54,3,1.0,1,1.0
69430,16473,2021-03-08 15:10:02,4,0.6,0,0.0
69431,15372,2021-03-08 15:14:05,2,1.0,1,1.0
69432,15818,2021-03-08 15:21:13,3,0.6,0,0.0
69433,16906,2021-03-08 15:22:54,2,1.0,0,0.0
69434,15977,2021-03-08 15:31:44,6,0.8,0,0.0
69435,16164,2021-03-08 15:34:23,3,1.0,2,1.0
69436,14419,2021-03-08 15:38:20,0,0.0,4,0.6
69437,16070,2021-03-08 15:45:38,2,1.0,0,0.0
69438,15977,2021-03-08 15:47:19,0,0.0,4,0.6
69439,17228,2021-03-08 15:57:12,2,1.0,1,1.0
69440,15818,2021-03-08 15:57:36,0,0.0,2,0.6
69441,16136,2021-03-08 16:04:31,1,1.0,1,1.0
69442,15796,2021-03-08 16:06:30,4,0.8,2,0.6
69443,16168,2021-03-08 16:21:39,2,1.1,2,1.0
69444,15930,2021-03-08 16:22:25,3,0.6,0,0.0
69445,16165,2021-03-08 16:33:34,2,1.1,1,1.1
69446,16190,2021-03-08 16:36:21,2,1.0,0,0.0
69447,16351,2021-03-08 16:41:15,1,1.0,0,0.0
69448,16351,2021-03-08 16:43:00,1,1.0,0,0.0
69449,7444,2021-03-08 16:49:22,2,0.8,0,0.0
69450,9959,2021-03-08 16:55:35,3,0.8,0,0.0
69451,16299,2021-03-08 17:00:21,4,0.6,0,0.0
69452,16158,2021-03-08 17:02:26,2,0.8,0,0.0
69453,16192,2021-03-08 17:09:53,3,0.8,0,0.0
69454,10377,2021-03-08 17:10:21,2,1.0,1,0.8
69455,16903,2021-03-08 17:22:22,2,0.8,0,0.0
69456,16162,2021-03-08 17:34:02,2,0.8,0,0.0
69457,16059,2021-03-08 17:38:00,3,0.6,0,0.0
69458,16351,2021-03-09 06:35:36,1,1.0,1,1.0
69459,16017,2021-03-09 06:49:57,3,1.0,2,1.0
69460,16017,2021-03-09 06:50:31,3,1.0,2,1.0
69461,14419,2021-03-09 06:52:00,7,0.8,4,0.8
69462,16135,2021-03-09 06:57:23,0,0.0,1,0.8
69463,9960,2021-03-09 07:05:25,2,1.0,1,1.0
69464,16160,2021-03-09 07:14:35,2,1.0,1,1.0
69465,15977,2021-03-09 07:15:10,6,0.8,4,0.8
69466,15818,2021-03-09 07:29:53,3,0.8,2,0.8
69467,15801,2021-03-09 07:31:53,3,1.0,2,1.0
69468,16980,2021-03-09 07:43:21,2,1.0,2,1.0
69469,16473,2021-03-09 07:51:08,4,0.8,3,0.8
69470,16158,2021-03-09 07:56:10,2,1.0,2,1.0
69471,10914,2021-03-09 08:09:26,5,1.0,0,0.0
69472,16371,2021-03-09 08:10:52,2,1.0,1,1.0
69473,16273,2021-03-09 08:24:37,4,1.0,0,0.0
69474,10374,2021-03-09 08:26:33,3,1.0,2,1.0
69475,16070,2021-03-09 08:42:10,2,1.0,2,0.6
69476,15479,2021-03-09 08:43:50,3,1.0,2,1.0
69477,10912,2021-03-09 08:48:08,1,1.0,0,0.0
69478,10375,2021-03-09 08:55:15,4,1.0,0,0.0
69479,12462,2021-03-09 09:01:18,2,1.0,0,0.0
69480,15796,2021-03-09 09:07:08,4,1.0,2,1.0
69481,10377,2021-03-09 09:11:07,2,1.0,1,1.0
69482,16462,2021-03-09 09:19:22,2,1.0,1,1.0
69483,16133,2021-03-09 09:33:48,4,1.0,2,1.0
69484,15930,2021-03-09 09:35:47,3,0.8,0,0.0
69485,16352,2021-03-09 09:40:34,0,0.0,1,0.8
69486,16084,2021-03-09 09:47:49,2,1.0,1,1.0
69487,17304,2021-03-09 09:52:23,2,0.8,2,0.8
69488,16170,2021-03-09 10:00:10,4,1.0,0,0.0
69489,9959,2021-03-09 10:07:54,3,1.0,0,0.0
69490,15900,2021-03-09 10:08:24,5,0.8,2,0.8
69491,15816,2021-03-09 10:20:20,1,0.8,0,0.0
69492,16106,2021-03-09 10:23:02,2,1.0,2,1.0
69493,16190,2021-03-09 10:26:09,2,1.0,2,0.8
69494,15372,2021-03-09 10:35:45,2,1.0,0,0.0
69495,16192,2021-03-09 10:44:22,0,0.0,1,0.8
69496,15880,2021-03-09 10:45:26,3,0.8,1,0.8
69497,17182,2021-03-09 10:51:14,0,0.0,1,0.8
69498,16169,2021-03-09 10:59:36,2,1.0,0,0.0
69499,16059,2021-03-09 12:17:08,3,0.8,2,0.8
69500,16162,2021-03-09 12:38:30,2,1.0,0,0.0
